datetime;biomass;hydropower;windOffshore;windOnshore;photovoltaics;otherRenewable;nuclear;brownCcoal;hardCoal;fossilGas;hydroPumpedStorage;otherConventional;totalGridLoad;residualLoad;reverseHydroPumpedStorage;sumConventional;sumRenewable;price;priceNeighboringCountry;netExport
2022-08-27T05:15:00;1128;382;540;936;0;27;992;3106;1751;1438;8;282;10206;8731;118;7569;3021;573,1;489,86;126
2022-08-27T05:30:00;1129;380;548;977;0;27;992;3102;1747;1440;15;280;10302;8777;151;7561;3076;573,1;489,86;124
2022-08-27T05:45:00;1127;384;554;1000;0;27;993;3105;1740;1437;16;281;10398;8843;44;7556;3108;573,1;489,86;128
2022-08-27T06:00:00;1127;385;567;1001;1;27;992;3109;1746;1429;10;282;10546;8978;88;7558;3118;580,9;495,01;-100
2022-08-27T06:15:00;1127;386;565;1044;6;27;993;3102;1743;1495;22;281;10677;9063;43;7614;3177;580,9;495,01;-100
2022-08-27T06:30:00;1129;383;550;1165;23;27;993;3104;1743;1614;22;279;10735;8997;95;7733;3299;580,9;495,01;-99
2022-08-27T06:45:00;1124;384;558;1207;62;27;993;3109;1744;1604;19;280;10722;8895;121;7730;3381;580,9;495,01;-101
2022-08-27T07:00:00;1125;387;547;1188;122;27;992;3098;1735;1533;15;279;10964;9108;174;7637;3411;636;535,98;-342
2022-08-27T07:15:00;1127;390;527;1219;206;27;994;3103;1733;1547;14;279;11128;9176;171;7656;3510;636;535,98;-341
2022-08-27T07:30:00;1127;391;529;1230;314;27;994;3105;1732;1572;15;279;11358;9286;168;7682;3633;636;535,98;-343
2022-08-27T07:45:00;1126;390;552;1195;440;27;994;3104;1732;1632;26;280;11534;9347;156;7742;3756;636;535,98;-345
2022-08-27T08:00:00;1129;391;566;1181;574;27;993;3102;1717;1751;46;280;11733;9412;152;7843;3914;682,59;599,72;-324
2022-08-27T08:15:00;1130;401;565;1178;719;27;993;3103;1733;1796;20;279;11908;9447;106;7904;4040;682,59;599,72;-326
2022-08-27T08:30:00;1130;387;561;1167;872;27;993;3104;1746;1833;38;280;12084;9484;106;7956;4182;682,59;599,72;-326
2022-08-27T08:45:00;1131;387;541;1136;1035;27;994;3106;1757;1809;53;280;12315;9603;101;7946;4310;682,59;599,72;-329
2022-08-27T09:00:00;1128;393;545;1130;1191;27;993;3100;1759;1822;150;278;12510;9645;9;7952;4564;685,95;605,7;-233
2022-08-27T09:15:00;1124;392;537;1135;1334;27;993;3105;1761;1827;118;279;12650;9644;9;7965;4667;685,95;605,7;-234
2022-08-27T09:30:00;1124;403;511;1199;1496;27;992;3102;1762;1821;78;279;12830;9624;11;7956;4838;685,95;605,7;-235
2022-08-27T09:45:00;1128;385;492;1230;1642;27;992;3097;1762;1815;50;279;12944;9581;11;7945;4954;685,95;605,7;-248
2022-08-27T10:00:00;1129;383;483;1247;1797;27;994;3092;1757;1809;143;280;13209;9682;9;7932;5209;660,75;591,62;-84
2022-08-27T10:15:00;1129;384;462;1256;1970;27;992;3103;1749;1790;94;278;13389;9701;9;7912;5322;660,75;591,62;-87
2022-08-27T10:30:00;1131;378;462;1274;2149;27;992;3097;1738;1756;53;278;13438;9552;8;7861;5474;660,75;591,62;-87
2022-08-27T10:45:00;1129;388;472;1292;2320;27;993;3094;1722;1722;16;278;13529;9445;74;7809;5644;660,75;591,62;-96
2022-08-27T11:00:00;1131;413;463;1304;2473;27;994;3109;1704;1710;51;278;13611;9371;41;7795;5862;601,84;536,99;42
2022-08-27T11:15:00;1131;408;466;1297;2631;27;994;3096;1698;1614;29;278;13589;9195;135;7680;5989;601,84;536,99;43
2022-08-27T11:30:00;1130;384;472;1292;2859;27;993;3091;1699;1538;65;278;13634;9011;118;7599;6229;601,84;536,99;43
2022-08-27T11:45:00;1134;377;479;1282;3037;27;992;3098;1697;1523;26;278;13588;8791;243;7588;6362;601,84;536,99;41
2022-08-27T12:00:00;1137;421;486;1305;3237;27;993;3103;1691;1619;49;276;13573;8546;88;7682;6662;578,03;543,55;789
2022-08-27T12:15:00;1137;400;456;1357;3373;27;993;3086;1689;1620;5;277;13617;8432;117;7665;6755;578,03;543,55;785
2022-08-27T12:30:00;1137;383;457;1367;3483;27;992;3098;1689;1547;4;277;13653;8347;217;7603;6858;578,03;543,55;785
2022-08-27T12:45:00;1138;389;432;1392;3571;27;992;3095;1687;1387;4;278;13683;8288;405;7439;6953;578,03;543,55;785
2022-08-27T13:00:00;1138;421;428;1405;3660;27;992;3099;1680;1271;24;279;13610;8116;379;7321;7103;488,82;496,81;975
2022-08-27T13:15:00;1136;403;410;1422;3692;27;991;3097;1681;1214;9;278;13436;7913;509;7261;7099;488,82;496,81;977
2022-08-27T13:30:00;1138;397;415;1471;3749;27;992;3099;1678;1213;6;277;13414;7779;770;7259;7203;488,82;496,81;977
2022-08-27T13:45:00;1136;380;430;1492;3780;27;992;3088;1678;1212;1;275;13416;7714;923;7245;7246;488,82;496,81;977
2022-08-27T14:00:00;1136;415;433;1521;3747;27;991;3084;1684;1194;10;277;13235;7534;580;7230;7289;500,16;491,53;1.431
2022-08-27T14:15:00;1139;411;434;1580;3722;27;992;3083;1674;1207;33;280;13226;7490;635;7236;7346;500,16;491,53;1.431
2022-08-27T14:30:00;1133;427;443;1617;3678;27;991;3088;1669;1202;70;278;13230;7492;725;7228;7395;500,16;491,53;1.431
2022-08-27T14:45:00;1133;428;457;1616;3605;27;990;3085;1666;1203;58;276;13138;7461;745;7220;7324;500,16;491,53;1.431
2022-08-27T15:00:00;1136;395;475;1672;3537;27;990;3095;1670;1191;26;276;13026;7342;730;7222;7268;461,73;472,12;1.531
2022-08-27T15:15:00;1136;379;508;1726;3461;27;990;3087;1675;1190;32;275;12912;7217;657;7217;7269;461,73;472,12;1.531
2022-08-27T15:30:00;1137;379;526;1776;3362;27;990;3094;1672;1241;43;276;12856;7193;618;7273;7250;461,73;472,12;1.534
2022-08-27T15:45:00;1136;387;559;1817;3239;27;990;3099;1672;1300;40;277;12760;7145;617;7338;7205;461,73;472,12;1.535
2022-08-27T16:00:00;1141;378;588;1856;3103;27;990;3105;1692;1358;3;277;12765;7218;770;7422;7096;489,19;496,74;1.371
2022-08-27T16:15:00;1140;387;603;1857;2953;27;990;3113;1688;1511;3;278;12716;7303;743;7580;6970;489,19;496,74;1.373
2022-08-27T16:30:00;1140;382;629;1923;2823;27;991;3114;1685;1476;6;279;12863;7488;355;7545;6930;489,19;496,74;1.375
2022-08-27T16:45:00;1138;386;666;1924;2629;27;991;3100;1684;1504;8;279;12816;7598;271;7558;6778;489,19;496,74;1.375
2022-08-27T17:00:00;1134;376;704;1945;2412;27;988;3097;1698;1640;7;279;12764;7703;328;7702;6605;554,67;566,96;1.384
2022-08-27T17:15:00;1134;383;758;1938;2190;27;991;3109;1707;1638;30;279;12642;7756;110;7724;6460;554,67;566,96;1.384
2022-08-27T17:30:00;1138;411;784;1961;1939;27;990;3106;1708;1640;124;280;12621;7937;58;7724;6384;554,67;566,96;1.384
2022-08-27T17:45:00;1133;409;849;1950;1689;27;990;3108;1750;1640;177;280;12629;8142;55;7768;6234;554,67;566,96;1.384
2022-08-27T18:00:00;1134;372;852;1975;1412;27;989;3102;1782;1671;26;278;12511;8273;58;7822;5798;669,91;660,69;1.017
2022-08-27T18:15:00;1131;397;854;2009;1158;27;990;3107;1794;1683;125;277;12369;8349;23;7851;5701;669,91;660,69;1.017
2022-08-27T18:30:00;1138;395;860;2008;912;27;990;3114;1832;1691;274;276;12329;8548;6;7903;5614;669,91;660,69;1.019
2022-08-27T18:45:00;1132;427;933;2016;677;27;990;3132;1861;1691;342;279;12167;8542;21;7953;5554;669,91;660,69;1.024
2022-08-27T19:00:00;1135;397;968;2052;477;27;988;3138;1854;1693;392;279;12120;8623;4;7952;5448;704,62;693,26;1.110
2022-08-27T19:15:00;1134;415;991;1990;314;27;990;3140;1856;1681;652;279;12169;8875;3;7946;5523;704,62;693,26;1.110
2022-08-27T19:30:00;1133;411;1028;1903;180;27;990;3145;1859;1690;822;278;12057;8946;3;7962;5504;704,62;693,26;1.111
2022-08-27T19:45:00;1135;395;1038;1879;77;27;991;3144;1856;1689;838;276;11915;8922;3;7956;5389;704,62;693,26;1.113
2022-08-27T20:00:00;1134;416;1035;1935;22;27;991;3140;1855;1693;828;280;12018;9027;4;7959;5397;700,06;663,83;1.142
2022-08-27T20:15:00;1134;419;1024;1876;3;27;992;3146;1854;1688;732;281;11889;8987;4;7961;5215;700,06;663,83;1.149
2022-08-27T20:30:00;1135;423;1004;1761;0;27;992;3153;1853;1694;726;283;11927;9161;4;7975;5076;700,06;663,83;1.163
2022-08-27T20:45:00;1137;423;988;1761;0;27;992;3147;1856;1696;664;282;11851;9103;4;7973;5000;700,06;663,83;1.164
2022-08-27T21:00:00;1137;414;987;1749;0;27;992;3147;1840;1688;640;282;11878;9142;54;7949;4954;665,98;634,79;1.072
2022-08-27T21:15:00;1139;419;996;1740;0;27;993;3139;1802;1577;526;282;11729;8993;60;7793;4847;665,98;634,79;1.072
2022-08-27T21:30:00;1140;409;992;1719;0;27;994;3147;1785;1415;448;282;11556;8846;44;7623;4735;665,98;634,79;1.072
2022-08-27T21:45:00;1137;405;989;1712;0;27;995;3130;1772;1333;279;282;11313;8613;35;7512;4549;665,98;634,79;1.072
2022-08-27T22:00:00;1139;409;982;1719;0;27;995;3135;1746;1293;410;282;11368;8667;56;7451;4686;659,94;590,49;965
2022-08-27T22:15:00;1138;381;978;1696;0;27;995;3121;1721;1298;173;282;11184;8510;56;7417;4393;659,94;590,49;965
2022-08-27T22:30:00;1138;361;991;1718;0;27;995;3113;1721;1295;104;282;10981;8272;59;7406;4339;659,94;590,49;965
2022-08-27T22:45:00;1137;356;1005;1756;0;27;995;3107;1726;1294;43;282;10845;8085;170;7404;4324;659,94;590,49;965
2022-08-27T23:00:00;1137;386;1011;1774;0;27;996;3109;1726;1200;84;281;10839;8055;63;7312;4419;576,39;499;1.090
2022-08-27T23:15:00;1139;356;1010;1803;0;27;995;3095;1725;1018;37;282;10696;7884;44;7115;4372;576,39;499;1.090
2022-08-27T23:30:00;1140;349;1018;1840;0;27;995;3101;1725;845;45;283;10425;7567;104;6949;4419;576,39;499;1.090
2022-08-27T23:45:00;1140;355;1010;1848;0;27;994;3099;1721;770;46;281;10584;7726;184;6865;4426;576,39;499;1.090
2022-08-28T00:00:00;1135;374;995;1833;0;27;994;3109;1690;702;105;271;10546;7718;90;6766;4469;585,03;525,47;1.098
2022-08-28T00:15:00;1136;359;1016;1830;0;27;993;3107;1659;701;39;270;10388;7542;153;6730;4407;585,03;525,47;1.102
2022-08-28T00:30:00;1135;367;1027;1854;0;27;992;3070;1622;698;5;270;10220;7339;340;6652;4415;585,03;525,47;1.103
2022-08-28T00:45:00;1136;377;1021;1884;0;27;992;3092;1597;697;14;268;10186;7281;359;6646;4459;585,03;525,47;1.103
2022-08-28T01:00:00;1137;394;1031;1893;0;27;995;3112;1593;680;58;268;9978;7054;196;6648;4540;491,4;442,44;1.364
2022-08-28T01:15:00;1135;370;1055;1903;0;27;995;3112;1591;672;6;271;9923;6965;214;6641;4496;491,4;442,44;1.364
2022-08-28T01:30:00;1136;368;1099;1905;0;27;994;3114;1593;653;2;271;9851;6847;263;6625;4537;491,4;442,44;1.365
2022-08-28T01:45:00;1139;377;1118;1863;0;27;995;3118;1593;653;2;272;9902;6921;344;6631;4526;491,4;442,44;1.365
2022-08-28T02:00:00;1141;390;1091;1833;0;27;996;3111;1595;608;8;271;9793;6869;289;6581;4490;467,7;418,22;1.393
2022-08-28T02:15:00;1139;382;1074;1833;0;27;996;3096;1595;584;3;270;9751;6845;365;6541;4458;467,7;418,22;1.392
2022-08-28T02:30:00;1140;370;1135;1809;0;27;995;3093;1602;580;2;270;9710;6766;470;6540;4483;467,7;418,22;1.395
2022-08-28T02:45:00;1137;369;1121;1777;0;27;996;3094;1603;581;2;271;9707;6809;542;6545;4433;467,7;418,22;1.396
2022-08-28T03:00:00;1139;385;1133;1774;0;27;996;3091;1590;580;4;271;9552;6645;414;6528;4462;430;381,16;1.564
2022-08-28T03:15:00;1141;384;1193;1777;0;27;997;3085;1589;577;3;270;9595;6625;418;6518;4525;430;381,16;1.564
2022-08-28T03:30:00;1142;381;1227;1770;0;27;997;3081;1588;583;3;271;9574;6577;428;6520;4550;430;381,16;1.563
2022-08-28T03:45:00;1138;378;1267;1767;0;27;997;3072;1585;580;3;272;9661;6627;485;6506;4580;430;381,16;1.564
2022-08-28T04:00:00;1135;384;1257;1779;0;27;997;3055;1574;579;9;271;9659;6623;476;6476;4591;425,97;374,69;1.515
