"datetime;biomass;hydropower;windOffshore;windOnshore;photovoltaics;otherRenewable;nuclear;brownCcoal;hardCoal;fossilGas;hydroPumpedStorage;otherConventional;totalGridLoad;residualLoad;reverseHydroPumpedStorage;sumConventional;sumRenewable"
"2022-07-20T12:45:00;1002;370;1220;1353;8892;30;978;2981;1276;811;0;321;18000;6535;1394;6367;12867"
"2022-07-20T13:00:00;1002;386;1230;1347;8923;30;979;3026;1207;807;0;325;18061;6561;1351;6344;12918"
"2022-07-20T13:15:00;1002;356;1266;1323;8948;30;976;3035;1187;801;0;325;18047;6510;1312;6324;12925"
"2022-07-20T13:30:00;1002;352;1248;1326;8930;30;976;3002;1191;794;0;325;17858;6354;1253;6288;12888"
"2022-07-20T13:45:00;1002;360;1191;1297;8836;30;975;2959;1201;794;0;325;17721;6398;1226;6254;12716"
"2022-07-20T14:00:00;1001;388;1094;1319;8747;28;976;3018;1221;791;0;321;17644;6485;1119;6327;12577"
"2022-07-20T14:15:00;1001;399;998;1434;8593;28;975;3055;1233;798;1;317;17541;6517;1066;6378;12454"
"2022-07-20T14:30:00;999;388;903;1549;8356;28;975;3067;1269;798;0;315;17482;6675;922;6424;12223"
"2022-07-20T14:45:00;1001;372;903;1639;8156;28;975;3072;1316;789;0;315;17352;6655;917;6467;12099"
"2022-07-20T15:00:00;1003;368;889;1649;7865;28;976;3078;1347;802;0;320;17392;6990;939;6523;11802"
"2022-07-20T15:15:00;1003;381;836;1713;7553;28;976;3084;1397;838;1;327;17387;7285;796;6622;11515"
"2022-07-20T15:30:00;1003;460;730;1640;7256;28;976;3077;1463;822;55;331;17402;7776;675;6669;11172"
"2022-07-20T15:45:00;1002;476;658;1576;6926;28;976;3068;1498;929;113;339;17058;7898;615;6810;10779"
"2022-07-20T16:00:00;1003;394;686;1518;6599;28;977;3071;1532;1196;131;359;16918;8115;569;7135;10359"
"2022-07-20T16:15:00;1004;380;719;1560;6212;28;977;3070;1544;1271;136;358;16726;8236;479;7220;10039"
"2022-07-20T16:30:00;1003;397;685;1607;5837;28;976;3060;1549;1447;174;359;16381;8253;281;7391;9731"
"2022-07-20T16:45:00;1001;365;754;1666;5430;28;976;3047;1556;1660;114;354;16152;8302;225;7593;9358"
"2022-07-20T17:00:00;1002;353;785;1711;5051;28;973;3026;1573;1829;47;346;16363;8816;283;7747;8977"
"2022-07-20T17:15:00;1002;379;840;1744;4598;28;976;3000;1586;1976;41;349;16142;8960;126;7887;8632"
"2022-07-20T17:30:00;1002;395;890;1722;4093;28;975;3032;1589;2033;206;349;16133;9429;53;7978;8336"
"2022-07-20T17:45:00;1002;433;892;1750;3575;28;975;3050;1593;2087;473;348;16138;9922;1;8053;8153"
"2022-07-20T18:00:00;1002;401;934;1817;3090;28;974;3051;1690;2236;314;348;16027;10187;19;8299;7586"
"2022-07-20T18:15:00;1001;436;995;1895;2607;28;974;3069;1728;2310;546;349;15948;10452;2;8430;7508"
"2022-07-20T18:30:00;1001;450;1076;1964;2159;28;975;3077;1746;2363;929;349;16024;10825;1;8510;7607"
"2022-07-20T18:45:00;1000;409;1050;2113;1741;28;976;3069;1796;2385;1342;349;15964;11060;0;8575;7683"
"2022-07-20T19:00:00;1001;392;991;2238;1376;28;975;3081;1816;2340;1385;351;15924;11320;0;8563;7411"
"2022-07-20T19:15:00;1002;442;965;2330;1056;28;976;3097;1820;2359;1587;351;15790;11439;0;8603;7410"
"2022-07-20T19:30:00;1004;433;943;2318;791;28;976;3100;1816;2374;1770;352;15728;11676;0;8618;7287"
"2022-07-20T19:45:00;1004;457;906;2295;592;28;974;3106;1799;2380;1742;353;15527;11735;0;8612;7024"
"2022-07-20T20:00:00;1006;400;899;2424;429;28;975;3119;1777;2404;1560;364;15264;11512;0;8639;6746"
"2022-07-20T20:15:00;1006;390;858;2509;287;28;975;3114;1768;2404;1515;373;15108;11455;1;8634;6593"
"2022-07-20T20:30:00;1008;404;829;2697;171;28;975;3101;1767;2414;1412;376;14785;11088;1;8633;6549"
"2022-07-20T20:45:00;1004;376;866;2925;80;28;974;3094;1765;2412;1157;378;14606;10736;3;8623;6436"
"2022-07-20T21:00:00;1003;386;903;3189;26;28;975;3101;1755;2357;1270;371;14465;10348;11;8559;6805"
"2022-07-20T21:15:00;1004;401;909;3380;4;28;976;3113;1750;2355;1151;354;14528;10235;41;8548;6877"
"2022-07-20T21:30:00;1004;426;859;3509;1;28;978;3129;1748;2337;804;325;14562;10193;7;8517;6631"
"2022-07-20T21:45:00;1004;410;879;3696;0;28;979;3122;1716;2337;556;282;14452;9877;21;8436;6573"
"2022-07-20T22:00:00;1004;419;841;3671;0;28;981;3128;1661;2268;687;286;14589;10078;62;8324;6650"
"2022-07-20T22:15:00;1005;392;847;3646;0;28;981;3127;1653;2256;563;284;14417;9923;140;8301;6481"
"2022-07-20T22:30:00;1005;374;796;3595;0;28;981;3127;1643;2124;339;284;14259;9868;107;8159;6137"
"2022-07-20T22:45:00;1006;376;684;3611;0;28;983;3131;1640;2125;98;285;14064;9769;41;8164;5803"
"2022-07-20T23:00:00;1007;428;615;3476;0;28;985;3136;1636;2205;261;285;13767;9675;6;8247;5815"
"2022-07-20T23:15:00;1007;385;620;3429;0;28;983;3124;1633;2148;102;284;13496;9447;9;8172;5571"
"2022-07-20T23:30:00;1007;372;609;3400;0;28;984;3121;1633;2118;73;285;13252;9244;88;8141;5489"
"2022-07-20T23:45:00;1007;361;601;3352;0;28;983;3097;1632;2159;118;287;13096;9144;236;8158;5467"
"2022-07-21T00:00:00;1005;414;618;3261;0;28;985;3050;1601;2230;98;288;12944;9066;729;8154;5424"
"2022-07-21T00:15:00;1006;403;569;3172;0;28;986;3035;1542;2286;47;302;12743;9003;835;8151;5225"
"2022-07-21T00:30:00;1005;386;560;3119;0;28;985;3027;1518;2312;34;294;12659;8979;878;8136;5132"
"2022-07-21T00:45:00;1006;399;548;3022;0;28;985;3027;1508;2308;27;285;12686;9116;975;8113;5030"
"2022-07-21T01:00:00;1006;437;530;2934;0;28;987;2991;1473;2279;78;287;12447;8983;892;8017;5013"
"2022-07-21T01:15:00;1006;433;549;2873;0;28;987;2979;1448;2278;86;292;12329;8907;1025;7984;4975"
"2022-07-21T01:30:00;1005;383;579;2936;0;28;987;2977;1445;2278;36;299;12172;8658;1094;7986;4967"
"2022-07-21T01:45:00;1005;369;560;2930;0;28;988;2967;1452;2279;17;301;12062;8573;1092;7987;4909"
"2022-07-21T02:00:00;1006;382;527;2952;0;28;988;2917;1468;2248;18;303;12191;8712;1234;7924;4913"
"2022-07-21T02:15:00;1006;372;525;3020;0;28;988;2896;1478;2214;17;303;12143;8598;1266;7879;4968"
"2022-07-21T02:30:00;1006;369;513;3046;0;28;988;2898;1485;2209;17;302;12182;8622;1314;7882;4979"
"2022-07-21T02:45:00;1004;369;513;2998;0;28;988;2893;1483;2229;3;304;12247;8737;1352;7897;4915"
"2022-07-21T03:00:00;1006;374;501;3002;0;28;988;2908;1485;2299;0;302;12230;8726;1504;7982;4911"
"2022-07-21T03:15:00;1006;386;475;2979;0;28;989;2912;1484;2303;0;302;12247;8794;1544;7990;4874"
"2022-07-21T03:30:00;1005;388;455;2896;0;28;990;2915;1484;2312;0;302;12218;8868;1524;8003;4772"
"2022-07-21T03:45:00;1003;407;454;2857;0;28;990;2902;1480;2358;0;301;12237;8927;1465;8031;4749"
"2022-07-21T04:00:00;1004;410;489;2663;0;28;990;2902;1447;2441;4;300;12318;9166;1451;8080;4598"
"2022-07-21T04:15:00;1006;399;573;2625;0;28;990;2909;1441;2378;17;301;12329;9131;1393;8019;4648"
"2022-07-21T04:30:00;1006;402;607;2633;0;28;991;2916;1442;2405;0;302;12308;9068;1299;8056;4676"
"2022-07-21T04:45:00;1005;415;554;2575;0;28;991;2916;1448;2419;37;298;12507;9378;1188;8072;4614"
"2022-07-21T05:00:00;1005;419;525;2551;2;28;991;2917;1482;2465;29;301;12556;9479;978;8156;4559"
"2022-07-21T05:15:00;1006;403;589;2487;10;28;991;2924;1496;2471;13;302;12722;9636;823;8184;4536"
"2022-07-21T05:30:00;1006;404;631;2356;38;28;992;2921;1489;2473;1;302;12723;9699;546;8177;4464"
"2022-07-21T05:45:00;1002;433;544;2303;76;28;992;2923;1476;2512;44;300;12875;9951;356;8203;4430"
"2022-07-21T06:00:00;1002;400;469;2228;138;28;991;2979;1498;2470;24;294;13303;10469;375;8232;4289"
"2022-07-21T06:15:00;1002;405;429;2119;232;28;992;2999;1494;2509;92;293;13637;10859;64;8287;4307"
"2022-07-21T06:30:00;1003;445;402;2019;367;28;992;2999;1498;2535;419;295;13938;11151;5;8319;4683"
"2022-07-21T06:45:00;1002;440;388;1852;535;28;992;2994;1505;2543;684;297;14270;11496;2;8331;4929"
"2022-07-21T07:00:00;1004;457;351;1662;745;28;992;3063;1533;2558;1014;292;14651;11893;3;8438;5261"
"2022-07-21T07:15:00;1001;486;322;1513;974;28;992;3109;1520;2559;1260;292;14896;12088;1;8472;5584"
"2022-07-21T07:30:00;1001;494;266;1360;1218;28;992;3124;1530;2549;1569;292;15309;12465;1;8487;5936"
"2022-07-21T07:45:00;1002;507;226;1256;1504;28;991;3131;1543;2388;1558;293;15579;12594;0;8346;6081"
"2022-07-21T08:00:00;1006;485;208;1162;1766;28;991;3154;1535;2443;1483;286;15755;12620;1;8409;6138"
"2022-07-21T08:15:00;1008;452;203;1103;2055;28;992;3164;1541;2442;1386;288;15862;12502;0;8427;6235"
"2022-07-21T08:30:00;1006;437;199;1083;2344;28;991;3189;1540;2445;1279;286;15925;12299;0;8451;6376"
"2022-07-21T08:45:00;1004;427;192;1093;2629;28;991;3187;1541;2459;1059;283;15971;12057;1;8461;6432"
"2022-07-21T09:00:00;1006;445;193;1113;2878;28;992;3177;1543;2543;1007;290;16001;11818;1;8545;6670"
"2022-07-21T09:15:00;1005;451;191;1097;3210;28;992;3185;1545;2547;759;289;16130;11632;1;8558;6741"
"2022-07-21T09:30:00;1006;447;160;1121;3507;28;991;3182;1545;2555;635;289;16252;11464;1;8562;6904"
"2022-07-21T09:45:00;1006;396;150;1225;3786;28;990;3181;1541;2552;494;290;16330;11169;2;8554;7085"
"2022-07-21T10:00:00;1007;468;153;1271;4057;28;991;3166;1544;2498;627;295;16508;11027;1;8494;7611"
"2022-07-21T10:15:00;1007;444;143;1378;4326;28;991;3159;1545;2489;487;291;16688;10841;16;8475;7813"
"2022-07-21T10:30:00;1008;438;184;1434;4531;28;991;3167;1542;2518;304;291;16764;10616;1;8509;7927"
"2022-07-21T10:45:00;1010;424;174;1545;4752;28;991;3162;1552;2571;171;293;16762;10291;4;8569;8104"
"2022-07-21T11:00:00;1010;454;135;1635;4870;30;990;3135;1547;2635;418;296;16949;10309;25;8603;8552"
"2022-07-21T11:15:00;1008;471;120;1713;4944;31;991;3132;1549;2653;438;298;17067;10291;23;8623;8725"
"2022-07-21T11:30:00;1007;419;154;1718;5081;31;990;3126;1558;2672;307;298;17075;10122;2;8644;8717"
"2022-07-21T11:45:00;1008;394;173;1816;5211;31;990;3129;1567;2670;188;297;17051;9851;8;8653;8821"
"2022-07-21T12:00:00;1008;405;266;1855;5348;31;990;3110;1593;2639;392;297;17093;9624;169;8629;9305"
"2022-07-21T12:15:00;1005;422;314;1915;5470;31;990;3103;1598;2642;206;296;16941;9243;313;8629;9363"
"2022-07-21T12:30:00;1007;421;320;1992;5529;31;991;3116;1601;2600;186;296;17009;9168;459;8604;9486"
"2022-07-21T12:45:00;1008;386;290;2070;5557;31;991;3111;1582;2553;109;296;17134;9216;586;8533;9451"
"2022-07-21T13:00:00;1008;417;281;2182;5612;31;991;3076;1529;2591;108;295;16966;8890;908;8482;9639"
"2022-07-21T13:15:00;1009;388;300;2178;5601;31;991;3073;1539;2601;54;295;16936;8857;892;8499;9561"
"2022-07-21T13:30:00;1008;405;329;2199;5550;31;991;3077;1534;2595;66;295;16736;8659;1045;8492;9588"
"2022-07-21T13:45:00;1008;403;360;2281;5470;31;990;3073;1533;2592;53;294;16859;8748;1176;8482;9606"
"2022-07-21T14:00:00;1008;392;370;2338;5308;31;990;3072;1553;2593;62;295;16397;8381;1083;8503;9509"
"2022-07-21T14:15:00;1008;394;370;2405;5225;31;990;3066;1564;2589;57;296;16642;8642;1138;8505;9490"
"2022-07-21T14:30:00;1009;388;368;2451;5154;31;990;3077;1619;2587;39;298;16559;8586;1211;8571;9440"
"2022-07-21T14:45:00;1010;388;381;2355;5114;31;990;3079;1654;2588;49;298;16460;8610;1267;8609;9328"
"2022-07-21T15:00:00;1011;385;411;2265;5083;28;989;3085;1652;2573;31;290;16428;8670;1503;8589;9214"
"2022-07-21T15:15:00;1010;399;448;2292;5061;28;990;3090;1654;2572;43;289;16248;8447;1614;8595;9281"
"2022-07-21T15:30:00;1009;421;489;2278;4968;28;990;3100;1655;2552;30;290;16340;8606;1601;8587;9223"
"2022-07-21T15:45:00;1010;403;520;2286;4815;28;989;3099;1670;2564;18;307;16028;8407;1636;8629;9080"
"2022-07-21T16:00:00;1010;431;547;2277;4662;28;990;3135;1663;2580;37;313;16039;8554;1569;8681;8992"
"2022-07-21T16:15:00;1010;443;529;2281;4409;28;990;3149;1659;2570;46;310;15988;8769;1422;8678;8746"
"2022-07-21T16:30:00;1011;428;554;2194;4209;28;989;3135;1660;2580;26;291;15929;8973;1237;8655;8450"
"2022-07-21T16:45:00;1010;410;609;2164;3982;28;989;3104;1661;2577;24;292;15786;9031;913;8623;8227"
"2022-07-21T17:00:00;1011;397;640;2134;3752;28;988;3068;1669;2617;11;290;15787;9262;902;8632;7973"
"2022-07-21T17:15:00;1011;419;709;2119;3480;28;989;3077;1672;2639;18;290;15686;9379;638;8667;7784"
"2022-07-21T17:30:00;1010;442;769;2060;3146;28;988;3056;1673;2647;41;290;15512;9537;303;8654;7496"
"2022-07-21T17:45:00;1009;433;791;2074;2845;28;988;3031;1678;2664;162;291;15397;9688;122;8652;7342"
"2022-07-21T18:00:00;1009;417;822;2070;2526;28;988;2964;1672;2641;46;291;15444;10027;457;8556;6918"
"2022-07-21T18:15:00;1009;441;835;1992;2220;28;988;2983;1675;2655;82;291;15367;10321;209;8592;6607"
"2022-07-21T18:30:00;1010;430;832;1932;1894;28;988;2991;1680;2705;346;291;15242;10584;17;8655;6472"
"2022-07-21T18:45:00;1008;423;804;1884;1596;28;988;2980;1686;2737;734;292;15054;10771;12;8683;6477"
"2022-07-21T19:00:00;1009;408;781;1859;1304;28;988;2978;1719;2791;689;291;14956;11012;4;8767;6078"
"2022-07-21T19:15:00;1011;424;768;1857;1043;28;988;2990;1721;2794;891;291;14906;11239;48;8784;6022"
"2022-07-21T19:30:00;1012;436;786;1786;808;28;988;3010;1718;2803;1019;291;14880;11499;55;8810;5875"
"2022-07-21T19:45:00;1012;430;756;1734;615;28;988;3015;1718;2833;1014;289;14749;11644;24;8843;5589"
"2022-07-21T20:00:00;1013;427;724;1680;445;28;987;3036;1695;2839;1356;292;14539;11690;23;8849;5673"
"2022-07-21T20:15:00;1013;415;744;1663;285;28;988;3067;1694;2860;1218;291;14394;11702;29;8900;5366"
"2022-07-21T20:30:00;1013;411;752;1619;163;28;988;3091;1695;2871;1237;292;14271;11738;21;8937;5223"
"2022-07-21T20:45:00;1012;411;726;1609;69;28;988;3084;1695;2880;1183;292;14084;11680;21;8939;5038"
"2022-07-21T21:00:00;1012;410;772;1560;18;28;989;3057;1705;2815;1273;289;13928;11578;18;8855;5073"
"2022-07-21T21:15:00;1012;404;790;1519;2;28;989;3043;1713;2819;1282;289;13741;11429;12;8853;5037"
"2022-07-21T21:30:00;1012;403;768;1489;0;28;989;3038;1711;2835;1270;287;13733;11476;23;8860;4970"
"2022-07-21T21:45:00;1011;392;789;1484;0;28;989;3028;1715;2835;1114;288;13680;11408;31;8855;4818"
"2022-07-21T22:00:00;1012;404;850;1475;0;28;990;3021;1725;2845;1103;291;13539;11214;4;8872;4872"
"2022-07-21T22:15:00;1013;396;861;1490;0;28;989;3009;1724;2837;869;291;13333;10982;35;8850;4657"
"2022-07-21T22:30:00;1012;382;819;1528;0;28;988;2994;1723;2686;787;292;13123;10777;115;8683;4556"
"2022-07-21T22:45:00;1012;381;783;1602;0;28;988;3013;1714;2630;588;292;12947;10562;185;8637;4394"
"2022-07-21T23:00:00;1013;389;738;1644;0;28;990;3087;1680;2532;532;292;12860;10479;132;8581;4344"
"2022-07-21T23:15:00;1014;383;721;1623;0;28;990;3120;1673;2479;232;292;12634;10291;160;8554;4001"
"2022-07-21T23:30:00;1014;381;739;1558;0;28;991;3158;1650;2494;51;292;12334;10037;225;8585;3771"
"2022-07-21T23:45:00;1014;375;749;1553;0;28;990;3151;1608;2467;35;293;12191;9889;288;8509;3754"
"2022-07-22T00:00:00;1011;375;722;1516;0;28;989;3130;1593;2372;112;290;12181;9943;322;8374;3764"
"2022-07-22T00:15:00;1010;368;722;1497;0;28;988;3108;1591;2357;56;289;12019;9800;333;8333;3681"
"2022-07-22T00:30:00;1009;369;757;1475;0;28;988;3113;1566;2327;17;289;11930;9698;415;8283;3655"
"2022-07-22T00:45:00;1009;367;706;1459;0;28;987;3111;1547;2322;0;289;11894;9729;477;8256;3569"
"2022-07-22T01:00:00;1011;367;662;1439;0;28;990;3117;1558;2314;36;293;11824;9724;411;8272;3543"
"2022-07-22T01:15:00;1011;368;696;1390;0;28;989;3110;1577;2303;18;293;11767;9681;486;8272;3511"
"2022-07-22T01:30:00;1011;358;707;1340;0;28;989;3129;1601;2300;0;294;11737;9690;567;8313;3444"
"2022-07-22T01:45:00;1011;357;746;1313;0;28;989;3122;1607;2291;0;294;11736;9677;683;8303;3455"
"2022-07-22T02:00:00;1014;361;778;1274;0;28;990;3127;1609;2275;22;294;11737;9685;812;8295;3477"
"2022-07-22T02:15:00;1017;355;801;1220;0;28;990;3121;1609;2274;12;294;11768;9747;886;8288;3433"
"2022-07-22T02:30:00;1017;356;777;1208;0;28;990;3127;1608;2269;8;294;11751;9766;883;8288;3394"
"2022-07-22T02:45:00;1016;355;779;1216;0;28;989;3124;1606;2265;0;293;11679;9684;888;8277;3394"
"2022-07-22T03:00:00;1016;356;830;1223;0;28;991;3125;1604;2270;1;293;11801;9748;1189;8283;3454"
"2022-07-22T03:15:00;1016;356;789;1220;0;28;989;3122;1575;2269;3;293;11766;9758;1200;8248;3412"
"2022-07-22T03:30:00;1017;358;758;1196;0;28;989;3125;1531;2287;3;292;11766;9811;1245;8224;3360"
"2022-07-22T03:45:00;1016;359;796;1201;0;28;988;3129;1513;2274;6;291;11753;9756;1244;8195;3406"
"2022-07-22T04:00:00;1016;358;788;1194;0;28;990;3179;1511;2276;0;290;11780;9797;1355;8246;3384"
"2022-07-22T04:15:00;1017;358;802;1207;0;28;992;3199;1513;2266;0;291;11823;9814;1360;8261;3412"
"2022-07-22T04:30:00;1017;358;822;1201;0;28;991;3202;1513;2281;0;294;11931;9908;1302;8281;3426"
"2022-07-22T04:45:00;1016;359;834;1192;0;28;991;3205;1516;2292;3;294;12048;10021;1210;8298;3432"
"2022-07-22T05:00:00;1016;360;800;1192;1;28;991;3200;1518;2281;0;292;12241;10247;973;8282;3397"
"2022-07-22T05:15:00;1015;359;799;1205;6;28;993;3211;1518;2298;0;292;12292;10282;837;8312;3412"
"2022-07-22T05:30:00;1015;362;818;1251;22;28;993;3213;1520;2297;2;291;12366;10275;698;8314;3498"
"2022-07-22T05:45:00;1013;363;813;1256;55;28;994;3202;1518;2294;29;291;12471;10348;498;8299;3557"
"2022-07-22T06:00:00;1015;362;749;1240;129;28;995;3187;1536;2325;17;281;12845;10727;496;8324;3540"
"2022-07-22T06:15:00;1014;364;717;1204;248;28;995;3211;1539;2373;69;280;13251;11083;289;8398;3644"
"2022-07-22T06:30:00;1013;365;730;1156;405;28;996;3222;1541;2389;226;280;13505;11214;263;8428;3923"
"2022-07-22T06:45:00;1013;364;698;1140;598;28;996;3226;1542;2395;337;280;13761;11324;207;8439;4178"
"2022-07-22T07:00:00;1015;364;686;1126;838;28;995;3194;1560;2524;601;279;14068;11418;93;8552;4658"
"2022-07-22T07:15:00;1017;366;665;1126;1120;28;996;3189;1561;2531;673;279;14392;11482;29;8556;4995"
"2022-07-22T07:30:00;1017;365;652;1097;1445;28;997;3188;1551;2547;696;281;13995;10801;44;8564;5300"
"2022-07-22T07:45:00;1018;361;618;1093;1802;28;997;3186;1528;2547;660;280;14855;11342;75;8538;5580"
"2022-07-22T08:00:00;1020;360;652;1094;2184;28;997;3180;1556;2596;1008;287;15286;11358;2;8616;6346"
"2022-07-22T08:15:00;1019;360;669;1059;2585;28;997;3165;1581;2575;821;288;15439;11126;2;8606;6541"
"2022-07-22T08:30:00;1019;358;664;1044;2996;28;996;3169;1598;2587;577;288;15548;10844;7;8638;6686"
"2022-07-22T08:45:00;1019;358;635;1045;3403;28;996;3168;1553;2578;379;288;15651;10569;4;8583;6867"
"2022-07-22T09:00:00;1019;364;641;1076;3808;28;995;3163;1515;2623;595;292;15521;9996;3;8588;7531"
"2022-07-22T09:15:00;1020;365;640;1128;4176;28;995;3167;1514;2597;225;292;15786;9843;3;8565;7582"
"2022-07-22T09:30:00;1020;364;613;1172;4550;28;993;3164;1511;2564;73;292;15928;9594;62;8524;7820"
"2022-07-22T09:45:00;1020;363;590;1167;4897;28;993;3171;1497;2519;69;293;16036;9382;196;8473;8134"
"2022-07-22T10:00:00;1019;366;616;1171;5220;28;993;3170;1485;2529;345;291;16150;9143;28;8468;8765"
"2022-07-22T10:15:00;1018;366;609;1164;5503;28;994;3163;1484;2525;138;291;16178;8902;51;8457;8826"
"2022-07-22T10:30:00;1018;368;657;1170;5767;28;994;3167;1493;2532;83;292;16393;8800;207;8478;9091"
"2022-07-22T10:45:00;1019;369;674;1202;6003;28;993;3165;1494;2536;32;290;16346;8468;316;8478;9327"
"2022-07-22T11:00:00;1019;371;619;1228;6184;28;993;3164;1499;2578;283;291;16496;8465;126;8525;9732"
"2022-07-22T11:15:00;1018;379;580;1220;6389;28;993;3166;1487;2573;311;291;16596;8408;89;8510;9925"
"2022-07-22T11:30:00;1017;369;564;1215;6542;28;992;3168;1480;2562;268;292;16639;8319;64;8494;10003"
"2022-07-22T11:45:00;1017;370;562;1193;6693;28;989;3166;1470;2509;168;292;16639;8192;208;8426;10031"
"2022-07-22T12:00:00;1018;407;565;1209;6790;28;989;3155;1461;2469;113;292;16734;8171;446;8366;10130"
"2022-07-22T12:15:00;1017;378;528;1198;6913;28;992;3145;1466;2462;70;291;16696;8058;709;8356;10132"
"2022-07-22T12:30:00;1016;367;536;1174;7034;28;992;3140;1460;2381;43;289;16652;7908;709;8262;10198"
"2022-07-22T12:45:00;1017;369;584;1181;7108;28;991;3145;1476;2375;10;290;16525;7653;821;8277;10297"
"2022-07-22T13:00:00;1018;379;561;1113;7189;28;991;3152;1465;2321;32;293;16506;7643;1082;8222;10320"
"2022-07-22T13:15:00;1017;374;528;1095;7255;28;990;3152;1463;2288;12;292;16308;7431;1184;8185;10309"
"2022-07-22T13:30:00;1016;373;514;1093;7255;28;989;3164;1461;2253;0;290;16247;7386;1281;8157;10279"
"2022-07-22T13:45:00;1016;369;519;1059;7269;28;988;3163;1450;2224;0;289;16195;7348;1462;8114;10260"
"2022-07-22T14:00:00;1018;365;515;1067;7226;28;989;3165;1421;2151;0;285;16103;7296;1588;8011;10219"
"2022-07-22T14:15:00;1018;366;489;1062;7177;28;988;3158;1421;2100;0;284;16091;7365;1604;7951;10140"
"2022-07-22T14:30:00;1018;366;490;1070;7123;28;989;3162;1419;2123;2;280;16010;7328;1614;7973;10097"
"2022-07-22T14:45:00;1020;367;465;1044;7023;28;989;3160;1422;2153;9;281;15884;7352;1597;8005;9956"
"2022-07-22T15:00:00;1021;366;473;1014;6938;28;988;3161;1423;2324;1;266;15837;7412;1523;8162;9841"
"2022-07-22T15:15:00;1021;366;473;989;6784;28;988;3156;1422;2352;0;238;15685;7440;1433;8156;9661"
"2022-07-22T15:30:00;1022;366;492;964;6618;28;988;3153;1421;2395;0;214;15503;7430;1376;8171;9490"
"2022-07-22T15:45:00;1022;365;523;952;6425;28;988;3149;1421;2391;0;214;15391;7490;1189;8163;9315"
"2022-07-22T16:00:00;1022;362;550;930;6206;28;987;3148;1423;2416;0;213;15378;7692;1488;8187;9098"
"2022-07-22T16:15:00;1021;363;522;930;5960;28;987;3153;1425;2494;0;214;15297;7886;1356;8273;8824"
"2022-07-22T16:30:00;1021;373;522;976;5669;28;987;3154;1447;2493;3;214;15109;7942;970;8295;8592"
"2022-07-22T16:45:00;1021;369;508;936;5311;28;987;3158;1448;2479;83;214;14966;8212;613;8286;8256"
"2022-07-22T17:00:00;1023;364;485;900;4963;28;986;3153;1450;2485;36;212;14845;8498;528;8286;7799"
"2022-07-22T17:15:00;1022;372;486;853;4581;28;987;3164;1453;2597;75;212;14823;8903;123;8413;7417"
"2022-07-22T17:30:00;1022;379;510;823;4194;28;987;3155;1455;2620;412;211;14745;9219;70;8428;7368"
"2022-07-22T17:45:00;1021;416;482;822;3741;28;987;3162;1479;2651;873;212;14753;9709;45;8491;7383"
"2022-07-22T18:00:00;1022;365;469;798;3282;28;987;3154;1495;2693;108;212;14514;9965;42;8541;6072"
"2022-07-22T18:15:00;1022;365;471;796;2818;28;986;3157;1513;2731;490;212;14492;10407;20;8599;5990"
"2022-07-22T18:30:00;1021;411;474;762;2361;28;985;3163;1523;2766;961;212;14506;10909;1;8649;6018"
"2022-07-22T18:45:00;1019;442;470;718;1900;28;985;3158;1519;2777;1449;212;14486;11398;0;8651;6026"
